month,mean
1995-10,24.6
1995-11,19.2
1995-12,13.9
1996-01,13.3
1996-02,17.4
1996-03,18.4
1996-04,23.4
1996-05,28.3
1996-06,33.3
1996-07,35.1
1996-08,34.5
1996-09,29.1
1996-10,23.8
1996-11,18.1
1996-12,13.6
1997-01,13.2
1997-02,14.3
1997-03,20.8
1997-04,21.6
1997-05,30.2
1997-06,30.9
1997-07,34.3
1997-08,33.8
1997-09,32.2
1997-10,23.7
1997-11,17.9
1997-12,11.6
1998-01,13.7
1998-02,12.3
1998-03,16.6
1998-04,19.2
1998-05,24.5
1998-06,29.6
1998-07,34.7
1998-08,34.8
1998-09,31.0
1998-10,23.1
1998-11,16.7
1998-12,12.4
1999-01,13.5
1999-02,15.6
1999-03,18.2
1999-04,18.7
1999-05,26.6
1999-06,31.6
1999-07,32.9
1999-08,33.9
1999-09,30.8
1999-10,26.3
1999-11,20.1
1999-12,12.9
2000-01,14.5
2000-02,16.1
2000-03,17.2
2000-04,24.1
2000-05,29.4
2000-06,32.8
2000-07,35.0
2000-08,33.6
2000-09,32.3
2000-10,22.6
2000-11,13.8
2000-12,14.1
2001-01,12.2
2001-02,13.8
2001-03,18.7
2001-04,22.1
2001-05,30.6
2001-06,33.4
2001-07,34.7
2001-08,34.9
2001-09,33.5
2001-10,26.3
2001-11,20.2
2001-12,12.1
2002-01,13.3
2002-02,16.3
2002-03,18.4
2002-04,24.8
2002-05,27.6
2002-06,34.1
2002-07,35.6
2002-08,35.0
2002-09,32.1
2002-10,24.0
2002-11,19.4
2002-12,12.9
2003-01,16.6
2003-02,15.2
2003-03,18.2
2003-04,21.2
2003-05,28.5
2003-06,33.2
2003-07,36.5
2003-08,34.8
2003-09,32.6
2003-10,28.2
2003-11,16.7
2003-12,13.8
2004-01,14.2
2004-02,13.3
2004-03,22.4
2004-04,22.7
2004-05,28.5
2004-06,32.9
2004-07,34.8
2004-08,33.8
2004-09,31.2
2004-10,24.0
2004-11,16.1
2004-12,13.3
2005-01,14.4
2005-02,15.1
2005-03,17.7
2005-04,22.4
2005-05,28.2
2005-06,32.4
2005-07,36.3
2005-08,33.5
2005-09,32.0
2005-10,25.7
2005-11,19.1
2005-12,13.8
2006-01,14.3
2006-02,16.6
2006-03,16.9
2006-04,22.6
2006-05,29.3
2006-06,34.8
2006-07,35.9
2006-08,33.7
2006-09,29.8
2006-10,24.5
2006-11,19.5
2006-12,12.4
2007-01,11.7
2007-02,15.6
2007-03,20.5
2007-04,23.1
2007-05,29.2
2007-06,33.8
2007-07,35.5
2007-08,35.7
2007-09,32.4
2007-10,25.7
2007-11,21.1
2007-12,11.8
2008-01,12.6
2008-02,14.6
2008-03,19.2
2008-04,23.4
2008-05,25.9
2008-06,34.0
2008-07,35.0
2008-08,33.8
2008-09,32.1
2008-10,25.5
