,month,mean
287,1975-04,7.3
288,1975-05,18.6
289,1975-06,19.7
290,1975-07,24.4
291,1975-08,22.7
292,1975-09,15.5
293,1975-10,14.1
294,1975-11,11.0
295,1976-01,-3.3
296,1976-02,2.9
297,1976-03,5.1
298,1976-04,
299,1976-05,15.7
300,1976-06,23.0
301,1976-07,22.7
302,1976-08,22.2
303,1976-09,18.3
304,1976-10,11.3
305,1976-11,5.5
306,1976-12,-1.7
307,1977-01,-4.8
308,1977-02,-0.7
309,1977-03,7.1
310,1977-04,10.7
311,1977-05,17.0
312,1977-06,19.7
313,1977-07,23.8
314,1977-08,23.0
315,1977-09,18.0
316,1977-10,12.9
317,1977-11,8.9
318,1978-01,-1.9
319,1978-02,-2.7
320,1978-03,2.3
321,1978-04,9.3
322,1978-06,19.1
323,1978-08,21.7
324,1978-09,16.3
325,1978-10,11.4
326,1978-11,6.4
327,1978-12,1.8
328,1979-01,0.3
329,1979-02,-4.9
330,1979-03,5.8
331,1979-04,9.3
332,1979-05,16.0
333,1979-06,20.1
334,1979-07,23.6
335,1979-08,22.1
336,1979-09,18.3
337,1979-10,11.5
338,1979-11,9.1
339,1979-12,2.6
340,1980-01,-1.4
341,1980-02,-2.3
342,1980-03,2.7
343,1980-04,9.3
344,1980-05,15.2
345,1980-06,18.7
346,1980-07,24.8
347,1980-08,23.4
348,1980-09,19.8
349,1980-10,11.3
350,1980-11,5.1
351,1980-12,-1.9
352,1981-01,-5.9
353,1981-02,2.4
354,1981-03,3.8
355,1981-04,10.8
356,1981-05,15.8
357,1981-06,21.6
358,1981-07,23.7
359,1981-08,22.0
360,1981-09,17.6
361,1981-10,10.7
362,1981-11,6.6
363,1981-12,0.7
364,1982-01,-5.0
365,1982-02,-0.9
366,1982-03,3.2
367,1982-04,8.8
368,1982-05,14.3
369,1982-06,17.3
370,1982-07,23.9
371,1982-08,21.3
372,1982-09,17.8
373,1982-10,12.0
374,1982-11,8.7
375,1982-12,4.3
376,1983-01,-0.4
377,1983-02,0.4
378,1983-03,4.8
379,1983-04,9.5
380,1983-05,14.6
381,1983-06,21.5
382,1983-07,25.6
383,1983-08,23.1
384,1983-09,21.4
385,1983-10,12.9
386,1983-11,7.8
387,1983-12,0.1
388,1984-01,-2.9
389,1984-02,2.9
390,1984-03,-0.1
391,1984-04,7.8
392,1984-05,14.4
393,1984-06,21.4
394,1984-07,23.7
395,1984-08,23.7
396,1984-09,16.7
397,1984-10,11.8
398,1984-11,7.0
399,1984-12,4.2
400,1985-01,-4.2
401,1985-02,0.4
402,1985-03,4.7
403,1985-04,9.7
404,1985-05,15.0
405,1985-06,18.2
406,1985-07,22.8
407,1985-08,21.1
408,1985-09,18.3
409,1985-10,13.0
410,1985-11,7.2
411,1985-12,-0.6
412,1986-01,
413,1986-02,
414,1986-03,
415,1986-04,
416,1986-05,
417,1986-06,
418,1986-07,
419,1986-08,
420,1986-09,
421,1986-10,
422,1986-11,
423,1986-12,
