,month,mean
290,1975-03,14.2
291,1975-04,14.8
292,1975-05,16.8
293,1975-06,18.3
294,1975-07,20.8
295,1975-08,20.5
296,1975-09,23.8
297,1975-10,18.8
298,1975-11,15.8
299,1975-12,13.8
300,1976-01,14.9
301,1976-02,15.3
302,1976-03,15.7
303,1976-04,16.1
304,1976-05,18.4
305,1976-06,20.9
306,1976-07,21.7
307,1976-08,22.4
308,1976-09,23.2
309,1976-10,21.8
310,1976-11,19.3
311,1976-12,15.9
312,1977-01,15.7
313,1977-02,16.7
314,1977-03,14.2
315,1977-04,16.3
316,1977-05,16.6
317,1977-06,18.8
318,1977-07,22.0
319,1977-08,22.8
320,1977-09,22.3
321,1977-10,20.5
322,1977-11,18.3
323,1977-12,17.4
324,1978-01,16.1
325,1978-02,16.1
326,1978-03,17.9
327,1978-04,17.4
328,1978-05,20.1
329,1978-06,21.8
330,1978-08,22.7
331,1978-09,23.3
332,1978-10,20.0
333,1978-11,16.5
334,1978-12,12.9
335,1979-01,13.8
336,1979-02,11.8
337,1979-03,15.6
338,1979-04,13.7
339,1979-05,18.7
340,1979-06,21.2
341,1979-08,23.3
342,1979-09,24.6
343,1979-10,20.4
344,1979-11,
345,1979-12,15.9
346,1980-01,16.1
347,1980-02,17.5
348,1980-03,16.4
349,1980-04,
350,1980-05,17.7
351,1980-06,20.3
352,1980-07,22.7
353,1980-08,23.4
354,1980-09,21.3
355,1980-10,19.6
356,1980-11,17.1
357,1980-12,16.0
358,1981-01,16.3
359,1981-02,16.8
360,1981-09,23.2
361,1981-10,19.5
362,1981-11,17.5
363,1981-12,15.7
364,1982-01,13.7
365,1982-02,15.9
366,1982-03,15.8
367,1982-04,17.7
368,1982-05,18.7
369,1982-06,19.2
370,1982-07,22.1
371,1982-08,23.1
372,1982-09,22.8
373,1982-10,21.4
374,1982-11,16.8
375,1982-12,14.2
376,1983-01,15.9
377,1983-02,16.1
378,1983-03,16.7
379,1983-04,16.9
380,1983-05,19.0
381,1983-06,20.1
382,1983-07,22.6
383,1983-08,25.1
384,1983-09,24.9
385,1983-10,22.3
386,1983-11,17.9
387,1983-12,16.0
388,1984-01,16.2
389,1984-02,15.7
390,1984-03,17.6
391,1984-04,18.0
392,1984-05,20.1
393,1984-06,21.1
394,1984-07,23.1
395,1984-08,24.8
396,1984-09,26.1
397,1984-10,20.3
398,1984-11,16.3
399,1984-12,13.7
400,1985-01,13.9
401,1985-02,13.9
402,1985-03,14.9
403,1985-04,17.6
404,1985-05,18.2
405,1985-06,20.6
406,1985-07,23.9
407,1985-08,22.4
408,1985-09,21.0
409,1985-10,19.9
410,1985-11,15.6
411,1985-12,14.4
412,1986-01,16.1
413,1986-02,14.9
414,1986-03,15.9
415,1986-04,17.1
416,1986-05,18.1
417,1986-06,19.4
418,1986-07,20.9
419,1986-08,22.2
420,1986-09,19.4
421,1986-10,18.9
422,1986-11,17.2
423,1986-12,14.4
424,1987-01,13.3
425,1987-02,14.4
426,1987-03,15.0
427,1987-04,17.8
428,1987-05,18.2
429,1987-06,18.8
430,1987-07,19.5
431,1987-08,21.1
432,1987-09,21.1
433,1987-10,20.8
434,1987-11,16.7
435,1987-12,12.2
436,1988-01,13.7
437,1988-02,15.5
438,1988-03,16.4
439,1988-04,16.9
440,1988-05,17.7
441,1988-06,18.3
442,1988-07,21.3
443,1988-08,21.7
444,1988-09,21.1
445,1988-10,19.3
446,1988-11,15.6
447,1988-12,13.3
448,1989-01,12.6
449,1989-02,13.7
450,1989-03,15.4
451,1989-04,18.7
452,1989-05,17.6
453,1989-06,18.9
454,1989-07,21.2
455,1989-08,21.7
456,1989-09,21.3
457,1989-10,19.1
458,1989-11,17.3
459,1989-12,14.8
460,1990-01,13.7
461,1990-02,12.9
462,1990-03,14.8
463,1990-04,17.3
464,1990-05,17.9
465,1990-06,20.6
466,1990-07,22.4
467,1990-08,22.0
468,1990-09,22.1
469,1990-10,20.3
470,1990-11,17.1
471,1990-12,13.1
472,1991-01,14.1
473,1991-02,15.2
474,1991-03,13.6
475,1991-04,16.5
476,1991-05,16.7
477,1991-06,17.8
478,1991-07,19.7
479,1991-08,20.5
480,1991-09,20.8
481,1991-10,20.0
482,1991-11,16.8
483,1991-12,14.1
484,1992-01,14.1
485,1992-02,16.2
486,1992-03,15.8
487,1992-04,19.4
488,1992-05,20.0
489,1992-06,20.1
490,1992-07,22.1
491,1992-08,23.8
492,1992-09,22.4
493,1992-10,20.1
494,1992-11,17.0
495,1992-12,12.9
496,1993-01,13.8
497,1993-02,14.4
498,1993-03,16.3
499,1993-04,17.7
500,1993-05,18.9
501,1993-06,20.3
502,1993-07,21.0
503,1993-08,21.2
504,1993-09,20.6
505,1993-10,19.6
506,1993-11,16.4
507,1993-12,13.9
508,1994-01,14.4
509,1994-02,13.6
510,1994-03,15.8
511,1994-04,16.1
512,1994-05,16.7
513,1994-06,20.1
514,1994-07,20.8
515,1994-08,23.3
516,1994-09,22.5
517,1994-10,19.3
518,1994-11,13.6
519,1994-12,13.2
520,1995-01,13.8
521,1995-02,16.3
522,1995-03,15.8
523,1995-04,16.4
524,1995-05,16.7
525,1995-06,18.2
526,1995-07,20.6
527,1995-08,22.2
528,1995-09,21.9
529,1995-10,19.5
530,1995-11,17.3
531,1995-12,14.6
532,1996-01,14.2
533,1996-02,
534,1996-03,15.6
535,1996-04,18.1
536,1996-05,19.3
537,1996-06,19.9
538,1996-07,21.1
539,1996-08,22.7
540,1996-09,21.4
541,1996-10,18.0
542,1996-11,16.5
543,1996-12,14.4
544,1997-01,14.4
545,1997-02,14.4
546,1997-03,16.4
547,1997-04,16.9
548,1997-05,20.3
549,1997-06,19.6
550,1997-07,20.6
551,1997-08,22.5
552,1997-09,24.1
553,1997-10,20.4
554,1997-11,17.9
555,1997-12,14.3
556,1998-01,14.6
557,1998-02,14.2
558,1998-03,15.2
559,1998-04,15.4
560,1998-05,17.1
561,1998-06,18.7
562,1998-07,20.4
563,1998-08,22.6
564,1998-09,21.2
565,1998-10,18.5
566,1998-11,15.1
567,1998-12,12.7
568,1999-01,13.9
569,1999-02,14.0
570,1999-03,14.5
571,1999-04,14.8
572,1999-05,15.8
573,1999-06,17.1
574,1999-07,20.3
575,1999-08,20.1
576,1999-09,19.3
577,1999-10,20.5
578,1999-11,15.9
579,1999-12,14.3
580,2000-01,14.7
581,2000-02,15.0
582,2000-03,14.5
583,2000-04,16.9
584,2000-05,18.1
585,2000-06,20.1
586,2000-07,20.6
587,2000-08,22.3
588,2000-09,21.3
589,2000-10,18.5
590,2000-11,14.6
591,2000-12,14.5
592,2001-01,12.6
593,2001-02,12.7
594,2001-03,14.9
595,2001-04,14.8
596,2001-05,17.6
597,2001-06,19.8
598,2001-07,20.6
599,2001-08,20.9
600,2001-09,20.2
601,2001-10,19.0
602,2001-11,16.3
603,2001-12,13.0
604,2002-01,13.2
605,2002-02,14.1
606,2002-03,14.3
607,2002-04,15.3
608,2002-05,16.6
609,2002-06,18.2
610,2002-07,19.9
611,2002-08,20.5
612,2002-09,21.1
613,2002-10,17.8
614,2002-11,17.5
615,2002-12,13.8
616,2003-01,16.5
617,2003-02,15.0
618,2003-03,15.7
619,2003-04,15.5
620,2003-05,16.9
621,2003-06,17.9
622,2003-07,21.2
623,2003-08,22.6
624,2003-09,21.0
625,2003-10,19.8
626,2003-11,16.0
627,2003-12,13.9
628,2004-01,13.9
629,2004-02,13.7
630,2004-03,17.1
631,2004-04,18.0
632,2004-05,20.3
633,2004-06,19.9
634,2004-07,22.3
635,2004-08,21.6
636,2004-09,22.6
637,2004-10,18.6
638,2004-11,15.6
639,2004-12,14.4
640,2005-01,14.9
641,2005-02,15.5
642,2005-03,16.1
643,2005-04,16.6
644,2005-05,18.6
645,2005-06,19.1
646,2005-07,21.1
647,2005-08,21.7
648,2005-09,20.3
649,2005-10,18.8
650,2005-11,17.1
651,2005-12,14.7
652,2006-01,14.0
653,2006-02,14.6
654,2006-03,14.0
655,2006-04,16.6
656,2006-05,18.2
657,2006-06,21.6
658,2006-07,24.6
659,2006-08,22.9
660,2006-09,21.2
661,2006-10,18.8
662,2006-11,17.6
663,2006-12,13.5
664,2007-01,12.5
665,2007-02,14.2
666,2007-03,15.6
667,2007-04,15.5
668,2007-05,17.2
669,2007-06,18.6
670,2007-07,21.0
671,2007-08,22.9
672,2007-09,20.9
673,2007-10,19.3
674,2007-11,16.3
675,2007-12,12.4
676,2008-01,12.4
677,2008-02,13.2
678,2008-03,14.8
679,2008-04,16.7
680,2008-05,17.5
681,2008-06,19.5
682,2008-07,20.9
683,2008-08,22.4
684,2008-09,21.7
685,2008-10,20.6
686,2008-11,18.1
687,2008-12,13.7
688,2009-01,15.6
689,2009-02,14.4
690,2009-03,15.3
691,2009-04,17.0
692,2009-05,17.9
693,2009-06,19.0
