,month,mean
290,1975-03,10.8
291,1975-04,10.3
292,1975-05,14.7
293,1975-06,15.4
294,1975-07,16.6
295,1975-08,17.2
296,1975-09,16.3
297,1975-10,14.9
298,1975-11,11.2
299,1975-12,9.6
300,1976-01,9.2
301,1976-02,10.3
302,1976-03,10.6
303,1976-04,11.8
304,1976-05,14.6
305,1976-06,17.3
306,1976-07,16.9
307,1976-08,17.9
308,1976-09,17.4
309,1976-10,16.3
310,1976-11,13.9
311,1976-12,9.3
312,1977-01,8.3
313,1977-02,11.8
314,1977-03,10.5
315,1977-04,13.3
316,1977-05,13.2
317,1977-06,15.8
318,1977-07,16.9
319,1977-08,17.8
320,1977-09,17.5
321,1977-10,15.8
322,1977-11,12.9
323,1977-12,11.3
324,1978-01,11.4
325,1978-02,11.6
326,1978-03,13.9
327,1978-04,12.7
328,1978-05,15.8
329,1978-06,15.8
330,1978-08,17.3
331,1978-09,18.8
332,1978-10,16.2
333,1978-11,11.4
334,1978-12,7.8
335,1979-01,8.6
336,1979-02,10.3
337,1979-03,12.5
338,1979-04,13.1
339,1979-05,15.8
340,1979-06,16.1
341,1979-07,17.7
342,1979-08,17.6
343,1979-09,19.6
344,1979-10,17.0
345,1979-11,14.3
346,1979-12,10.5
347,1980-01,10.3
348,1980-02,12.4
349,1980-03,11.7
350,1980-04,13.3
351,1980-05,13.5
352,1980-06,15.5
353,1980-07,17.2
354,1980-08,16.5
355,1980-09,17.3
356,1980-10,16.2
357,1980-11,13.3
358,1980-12,10.4
359,1981-01,11.0
360,1981-09,17.3
361,1981-10,14.8
362,1981-11,13.5
363,1981-12,11.3
364,1982-01,7.3
365,1982-02,10.9
366,1982-03,10.7
367,1982-04,12.6
368,1982-05,14.1
369,1982-06,15.4
370,1982-07,16.5
371,1982-08,17.4
372,1982-09,17.8
373,1982-10,16.2
374,1982-11,11.3
375,1982-12,9.4
376,1983-01,8.9
377,1983-02,11.9
378,1983-03,12.3
379,1983-04,12.6
380,1983-05,14.3
381,1983-06,16.4
382,1983-07,18.4
383,1983-08,19.4
384,1983-09,20.2
385,1983-10,18.1
386,1983-11,13.1
387,1983-12,11.9
388,1984-01,10.7
389,1984-02,11.6
390,1984-03,13.9
391,1984-04,13.3
392,1984-05,16.7
393,1984-06,16.3
394,1984-07,18.7
395,1984-08,17.9
396,1984-09,20.9
397,1984-10,15.8
398,1984-11,12.1
399,1984-12,8.8
400,1985-01,8.0
401,1985-02,11.0
402,1985-03,10.8
403,1985-04,15.0
404,1985-05,15.0
405,1985-06,18.4
406,1985-07,18.2
407,1985-08,17.8
408,1985-09,17.2
409,1985-10,15.9
410,1985-11,11.1
411,1985-12,8.3
412,1986-01,12.2
413,1986-02,13.5
414,1986-03,13.9
415,1986-04,13.4
416,1986-05,14.8
417,1986-06,17.2
418,1986-07,16.9
419,1986-08,16.1
420,1986-09,17.2
421,1986-10,16.1
422,1986-11,13.9
423,1986-12,10.0
424,1987-01,9.4
425,1987-02,11.7
426,1987-03,12.8
427,1987-04,15.0
428,1987-05,16.5
429,1987-06,17.0
430,1987-07,17.3
431,1987-08,18.3
432,1987-09,17.7
433,1987-10,17.8
434,1987-11,13.9
435,1987-12,10.2
436,1988-01,10.2
437,1988-02,12.5
438,1988-03,13.6
439,1988-04,14.5
440,1988-05,15.3
441,1988-06,16.9
442,1988-07,18.5
443,1988-08,18.3
444,1988-09,17.3
445,1988-10,16.3
446,1988-11,13.6
447,1988-12,10.2
448,1989-01,9.1
449,1989-02,9.1
450,1989-03,12.8
451,1989-04,16.0
452,1989-05,15.4
453,1989-06,17.1
454,1989-07,17.1
455,1989-08,17.7
456,1989-09,16.3
457,1989-10,16.0
458,1989-11,13.6
459,1989-12,10.1
460,1990-01,9.9
461,1990-02,9.6
462,1990-03,11.8
463,1990-04,14.7
464,1990-05,15.0
465,1990-06,16.9
466,1990-07,18.1
467,1990-08,19.1
468,1990-09,19.1
469,1990-10,17.3
470,1990-11,13.3
471,1990-12,8.0
472,1991-01,10.1
473,1991-02,12.9
474,1991-03,11.2
475,1991-04,13.2
476,1991-05,13.8
477,1991-06,15.2
478,1991-07,17.6
479,1991-08,18.0
480,1991-09,17.2
481,1991-10,17.1
482,1991-11,14.2
483,1991-12,10.4
484,1992-01,9.4
485,1992-02,13.4
486,1992-03,14.1
487,1992-04,15.9
488,1992-05,17.4
489,1992-06,17.6
490,1992-07,18.8
491,1992-08,17.7
492,1992-09,18.5
493,1992-10,18.6
494,1992-11,13.8
495,1992-12,9.9
496,1993-01,9.6
497,1993-02,11.4
498,1993-03,14.2
499,1993-04,14.5
500,1993-05,16.8
501,1993-06,18.2
502,1993-07,18.2
503,1993-08,19.6
504,1993-09,17.3
505,1993-10,17.4
506,1993-11,13.5
507,1993-12,10.1
508,1994-01,10.8
509,1994-02,10.3
510,1994-03,13.3
511,1994-04,13.8
512,1994-05,14.7
513,1994-06,16.4
514,1994-07,16.7
515,1994-08,18.1
516,1994-09,17.8
517,1994-10,15.6
518,1994-11,9.9
519,1994-12,8.9
520,1995-01,11.2
521,1995-02,12.2
522,1995-03,12.2
523,1995-04,12.8
524,1995-05,13.9
525,1995-06,16.0
526,1995-07,18.2
527,1995-08,17.2
528,1995-09,17.3
529,1995-10,16.9
530,1995-11,14.7
531,1995-12,12.1
532,1996-01,11.1
533,1996-02,12.8
534,1996-03,13.4
535,1996-04,15.1
536,1996-05,15.8
537,1996-06,16.4
538,1996-07,17.3
539,1996-08,17.0
540,1996-09,17.2
541,1996-10,16.0
542,1996-11,13.4
543,1996-12,12.2
544,1997-01,10.6
545,1997-02,11.9
546,1997-03,13.5
547,1997-04,14.7
548,1997-05,18.0
549,1997-06,16.8
550,1997-07,17.7
551,1997-08,19.4
552,1997-09,20.3
553,1997-10,16.6
554,1997-11,14.3
555,1997-12,10.6
556,1998-01,11.6
557,1998-02,11.4
558,1998-03,12.7
559,1998-04,13.1
560,1998-05,14.4
561,1998-06,16.4
562,1998-07,17.1
563,1998-08,17.7
564,1998-09,17.8
565,1998-10,15.4
566,1998-11,12.2
567,1998-12,8.3
568,1999-01,9.4
569,1999-02,10.0
570,1999-03,10.3
571,1999-04,12.3
572,1999-05,13.0
573,1999-06,15.3
574,1999-07,16.6
575,1999-08,17.6
576,1999-09,17.4
577,1999-10,16.7
578,1999-11,13.9
579,1999-12,10.7
580,2000-01,11.5
581,2000-02,12.0
582,2000-03,12.5
583,2000-04,14.5
584,2000-05,15.6
585,2000-06,17.3
586,2000-07,16.3
587,2000-08,17.6
588,2000-09,19.1
589,2000-10,15.6
590,2000-11,11.6
591,2000-12,11.0
592,2001-01,9.5
593,2001-02,10.6
594,2001-03,13.2
595,2001-04,12.0
596,2001-05,17.1
597,2001-06,17.1
598,2001-07,17.1
599,2001-08,17.3
600,2001-09,17.2
601,2001-10,16.9
602,2001-11,14.1
603,2001-12,11.1
604,2002-01,9.5
605,2002-02,11.9
606,2002-03,12.2
607,2002-04,13.8
608,2002-05,14.4
609,2002-06,16.3
610,2002-07,17.8
611,2002-08,18.0
612,2002-09,18.2
613,2002-10,16.3
614,2002-11,14.2
615,2002-12,11.4
616,2003-01,12.2
617,2003-02,11.3
618,2003-03,13.3
619,2003-04,12.3
620,2003-05,15.0
621,2003-06,17.1
622,2003-07,17.2
623,2003-08,19.1
624,2003-09,19.4
625,2003-10,17.3
626,2003-11,12.2
627,2003-12,11.2
628,2004-01,10.2
629,2004-02,11.3
630,2004-03,15.2
631,2004-04,15.3
632,2004-05,15.8
633,2004-06,16.5
634,2004-07,18.3
635,2004-08,19.2
636,2004-09,19.7
637,2004-10,16.1
638,2004-11,13.0
639,2004-12,11.3
640,2005-01,9.9
641,2005-02,12.8
642,2005-03,14.1
643,2005-04,13.8
644,2005-05,16.4
645,2005-06,16.6
646,2005-07,18.0
647,2005-08,17.5
648,2005-09,16.9
649,2005-10,16.3
650,2005-11,14.1
651,2005-12,11.7
652,2006-01,11.0
653,2006-02,11.7
654,2006-03,10.5
655,2006-04,13.1
656,2006-05,15.5
657,2006-06,17.4
658,2006-07,18.8
659,2006-08,17.5
660,2006-09,16.9
661,2006-10,15.9
662,2006-11,13.2
663,2006-12,10.2
664,2007-01,8.9
665,2007-02,11.3
666,2007-03,13.2
667,2007-04,13.4
668,2007-05,14.9
669,2007-06,16.3
670,2007-07,17.9
671,2007-08,18.0
672,2007-09,18.0
673,2007-10,15.6
674,2007-11,13.2
675,2007-12,9.7
676,2008-01,9.1
677,2008-02,11.0
678,2008-03,11.9
679,2008-04,13.0
680,2008-05,14.8
681,2008-06,16.4
682,2008-07,17.1
683,2008-08,18.0
684,2008-09,18.3
685,2008-10,17.3
686,2008-11,14.4
687,2008-12,9.5
688,2009-01,10.8
689,2009-02,11.2
690,2009-03,12.1
691,2009-04,13.6
692,2009-05,15.3
693,2009-06,17.2
694,2009-07,16.9
695,2009-08,18.7
696,2009-09,18.9
697,2009-10,16.5
698,2009-11,13.7
699,2009-12,9.5
700,2010-01,10.7
701,2010-02,12.2
702,2010-03,12.8
703,2010-04,13.1
704,2010-05,14.2
705,2010-06,16.9
706,2010-07,17.2
707,2010-08,17.5
708,2010-09,20.3
709,2010-10,18.4
710,2010-11,12.8
711,2010-12,11.2
712,2011-01,10.3
713,2011-02,10.3
714,2011-03,12.0
715,2011-04,13.1
716,2011-05,13.8
717,2011-06,15.8
718,2011-07,17.1
719,2011-08,16.8
720,2011-09,18.1
721,2011-10,17.2
722,2011-11,12.1
723,2011-12,9.6
724,2012-01,10.3
725,2012-02,11.3
726,2012-03,11.8
727,2012-04,13.8
728,2012-05,14.7
729,2012-06,16.3
730,2012-07,16.9
731,2012-08,16.5
732,2012-09,15.9
733,2012-10,17.4
734,2012-11,14.5
735,2012-12,11.0
736,2013-01,9.2
737,2013-02,10.5
738,2013-03,12.6
739,2013-04,14.7
740,2013-05,15.8
741,2013-06,17.1
742,2013-07,17.1
743,2013-08,18.0
744,2013-09,18.6
745,2013-10,16.0
746,2013-11,14.0
747,2013-12,9.9
748,2014-01,12.8
749,2014-02,12.7
750,2014-03,15.0
751,2014-04,15.7
752,2014-05,17.5
753,2014-06,17.9
754,2014-07,19.4
755,2014-08,19.5
756,2014-09,20.2
757,2014-10,19.5
758,2014-11,15.4
759,2014-12,13.8
760,2015-01,12.2
761,2015-02,14.8
762,2015-03,15.7
763,2015-04,14.8
764,2015-05,14.7
765,2015-06,17.1
766,2015-07,19.3
767,2015-08,20.0
768,2015-09,19.5
769,2015-10,18.7
770,2015-11,12.4
771,2015-12,10.3
772,2016-01,11.5
773,2016-02,13.9
774,2016-03,14.3
775,2016-04,15.7
776,2016-05,16.3
777,2016-06,17.4
778,2016-07,17.2
779,2016-08,17.7
780,2016-09,18.2
781,2016-10,17.4
782,2016-11,14.6
783,2016-12,10.4
784,2017-01,10.3
785,2017-02,12.5
786,2017-03,13.9
787,2017-04,14.7
788,2017-05,16.1
789,2017-06,17.3
790,2017-07,17.9
791,2017-08,18.9
792,2017-09,21.0
793,2017-10,17.9
794,2017-11,14.5
795,2017-12,11.1
