,month,mean
389,1984-02,-3.4
390,1984-03,4.5
391,1984-04,8.5
392,1984-05,16.7
393,1984-06,19.6
394,1984-07,25.8
395,1984-08,25.1
396,1984-09,19.2
397,1984-10,9.7
398,1984-11,5.9
399,1984-12,-1.2
400,1985-01,-4.3
401,1985-02,-3.6
402,1985-03,4.9
403,1985-04,13.2
404,1985-05,17.7
405,1985-06,22.5
406,1985-07,27.1
407,1985-08,24.7
408,1985-09,17.1
409,1985-10,11.7
410,1985-11,3.0
411,1985-12,-2.4
412,1986-01,-1.6
413,1986-02,5.2
414,1986-03,8.7
415,1986-04,9.3
416,1986-05,14.0
417,1986-06,23.3
418,1986-07,23.4
419,1986-08,25.6
420,1986-09,15.6
421,1986-10,10.6
422,1986-11,5.0
423,1986-12,-1.1
424,1987-01,-3.3
425,1987-02,2.2
426,1987-03,6.1
427,1987-04,13.3
428,1987-05,17.1
429,1987-06,22.0
430,1987-07,24.2
431,1987-08,23.7
432,1987-09,19.2
433,1987-10,13.6
434,1987-11,5.0
435,1987-12,-1.6
436,1988-01,-3.9
437,1988-02,1.5
438,1988-03,5.3
439,1988-04,11.1
440,1988-05,15.3
441,1988-06,24.3
442,1988-07,27.2
443,1988-08,24.7
444,1988-09,17.8
445,1988-10,15.6
446,1988-11,5.1
447,1988-12,-2.2
448,1989-01,-5.4
449,1989-02,-3.7
450,1989-03,7.7
451,1989-04,12.6
452,1989-05,15.5
453,1989-06,20.7
454,1989-07,27.3
455,1989-08,24.0
456,1989-09,19.1
457,1989-10,11.9
458,1989-11,4.7
459,1989-12,-0.3
460,1990-01,0.8
461,1990-02,0.4
462,1990-03,7.2
463,1990-04,12.7
464,1990-05,14.4
465,1990-06,22.2
466,1990-07,26.1
467,1990-08,24.6
468,1990-09,22.2
469,1990-10,12.2
470,1990-11,5.2
471,1990-12,-6.1
472,1991-01,-4.2
473,1991-02,2.5
474,1991-03,6.0
475,1991-04,8.8
476,1991-05,13.1
477,1991-06,20.2
478,1991-07,26.2
479,1991-08,25.8
480,1991-09,18.0
481,1991-10,12.0
482,1991-11,4.4
483,1991-12,-1.1
484,1992-01,-3.6
485,1992-02,4.1
486,1992-03,9.6
487,1992-04,13.9
488,1992-05,18.7
489,1992-06,21.3
490,1992-07,24.1
491,1992-08,25.2
492,1992-09,19.2
493,1992-10,13.3
494,1992-11,1.2
495,1992-12,-2.7
496,1993-01,-3.9
497,1993-02,-1.4
498,1993-03,7.5
499,1993-04,9.2
500,1993-05,17.4
501,1993-06,17.6
502,1993-07,21.1
503,1993-08,22.5
504,1993-09,18.6
505,1993-10,11.4
506,1993-11,1.6
507,1993-12,-0.3
508,1994-01,2.7
509,1994-02,1.8
510,1994-03,7.6
511,1994-04,11.2
512,1994-05,17.2
513,1994-06,23.5
514,1994-07,27.1
515,1994-08,27.1
516,1994-09,21.4
517,1994-10,10.7
518,1994-11,0.3
519,1994-12,-0.2
520,1995-01,1.6
521,1995-02,5.7
522,1995-03,6.7
523,1995-04,9.2
524,1995-05,13.1
525,1995-06,17.9
526,1995-07,24.4
527,1995-08,25.6
528,1995-09,19.7
529,1995-10,10.8
530,1995-11,7.8
531,1995-12,2.8
532,1996-01,0.6
533,1996-02,-0.7
534,1996-03,7.4
535,1996-04,10.3
536,1996-05,15.5
537,1996-06,23.0
538,1996-07,26.9
539,1996-08,25.4
540,1996-09,18.2
541,1996-10,12.3
542,1996-11,6.3
543,1996-12,2.8
544,1997-01,0.2
545,1997-02,1.8
546,1997-03,7.8
547,1997-04,9.1
548,1997-05,17.4
549,1997-06,21.2
550,1997-07,23.9
551,1997-08,25.9
552,1997-09,19.9
553,1997-10,11.6
554,1997-11,5.7
555,1997-12,-2.3
556,1998-01,3.3
557,1998-02,3.1
558,1998-03,4.8
559,1998-04,9.0
560,1998-05,14.9
561,1998-06,17.0
562,1998-07,26.6
563,1998-08,25.4
564,1998-09,20.0
565,1998-10,10.5
566,1998-11,6.0
567,1998-12,-1.4
568,1999-01,1.9
569,1999-02,2.9
570,1999-03,6.9
571,1999-04,7.4
572,1999-05,13.4
573,1999-06,20.3
574,1999-07,25.8
575,1999-08,25.2
576,1999-09,17.5
577,1999-10,12.6
578,1999-11,7.7
579,1999-12,-0.5
580,2000-01,1.7
581,2000-02,4.4
582,2000-03,5.6
583,2000-04,12.6
584,2000-05,16.7
585,2000-06,22.4
586,2000-07,27.3
587,2000-08,26.1
588,2000-09,18.2
589,2000-10,11.4
590,2000-11,-0.2
591,2000-12,-0.7
592,2001-01,-2.6
593,2001-02,1.5
594,2001-03,7.5
595,2001-04,10.2
596,2001-05,17.6
597,2001-06,21.8
598,2001-07,26.4
599,2001-08,26.2
600,2001-09,21.3
601,2001-10,12.9
602,2001-11,5.9
603,2001-12,-3.0
604,2002-01,-3.2
605,2002-02,-2.3
606,2002-03,3.9
607,2002-04,11.0
608,2002-05,15.6
609,2002-06,22.2
610,2002-07,27.7
611,2002-08,24.2
612,2002-09,18.9
613,2002-10,9.9
614,2002-11,3.2
615,2002-12,2.0
616,2003-01,3.5
617,2003-02,1.6
618,2003-03,7.0
619,2003-04,10.4
620,2003-05,16.4
621,2003-06,21.8
622,2003-07,28.6
623,2003-08,26.7
624,2003-09,18.9
625,2003-10,14.4
626,2003-11,2.9
627,2003-12,0.9
628,2004-01,-5.4
629,2004-02,-2.7
630,2004-03,8.8
631,2004-04,11.4
632,2004-05,15.8
633,2004-06,21.3
634,2004-07,26.1
635,2004-08,23.5
636,2004-09,18.6
637,2004-10,12.2
638,2004-11,3.9
639,2004-12,0.4
640,2005-01,1.4
641,2005-02,1.6
642,2005-03,6.0
643,2005-04,10.4
644,2005-05,15.2
645,2005-06,19.3
646,2005-07,27.2
647,2005-08,25.0
648,2005-09,18.7
649,2005-10,12.6
650,2005-11,5.3
651,2005-12,-0.2
652,2006-01,1.3
653,2006-02,0.8
654,2006-03,5.3
655,2006-04,11.8
656,2006-05,17.3
657,2006-06,22.9
658,2006-07,28.4
659,2006-08,24.8
660,2006-09,17.5
661,2006-10,10.3
662,2006-11,5.0
663,2006-12,-0.7
664,2007-01,-6.1
665,2007-02,2.7
666,2007-03,8.0
667,2007-04,11.5
668,2007-05,17.5
669,2007-06,23.0
670,2007-07,28.9
671,2007-08,27.1
672,2007-09,19.3
673,2007-10,11.1
674,2007-11,5.5
675,2007-12,-2.7
676,2008-01,-4.5
677,2008-02,0.7
678,2008-03,4.6
679,2008-04,8.1
680,2008-05,14.3
681,2008-06,21.1
682,2008-07,27.5
683,2008-08,25.5
684,2008-09,19.2
685,2008-10,11.8
686,2008-11,6.1
687,2008-12,-1.0
688,2009-01,-0.7
689,2009-02,2.3
690,2009-03,5.6
691,2009-04,9.4
692,2009-05,16.4
693,2009-06,19.2
694,2009-07,26.2
695,2009-08,24.2
696,2009-09,21.4
697,2009-10,9.6
698,2009-11,5.1
699,2009-12,-4.6
700,2010-01,-1.6
701,2010-02,2.0
702,2010-03,6.0
703,2010-04,9.3
704,2010-05,11.5
705,2010-06,20.3
706,2010-07,26.1
707,2010-08,24.5
708,2010-09,20.4
709,2010-10,13.7
710,2010-11,3.5
711,2010-12,0.9
712,2011-01,-2.4
713,2011-02,1.3
714,2011-03,6.3
715,2011-04,7.4
716,2011-05,11.7
717,2011-06,19.0
718,2011-07,25.8
719,2011-08,26.1
720,2011-09,21.1
721,2011-10,12.6
722,2011-11,4.1
723,2011-12,-1.4
724,2012-01,0.7
725,2012-02,3.0
726,2012-03,9.4
727,2012-04,12.3
728,2012-05,16.4
729,2012-06,23.1
730,2012-07,27.9
731,2012-08,27.6
732,2012-09,21.1
733,2012-10,12.9
734,2012-11,7.5
735,2012-12,1.6
736,2013-01,-6.9
737,2013-02,-1.8
738,2013-03,7.0
739,2013-04,9.7
740,2013-05,17.0
741,2013-06,24.1
742,2013-07,29.0
743,2013-08,28.2
744,2013-09,21.3
745,2013-10,11.3
746,2013-11,6.9
747,2013-12,-4.1
748,2014-01,-0.8
749,2014-02,5.6
750,2014-03,9.5
751,2014-04,11.1
752,2014-05,16.5
753,2014-06,20.8
754,2014-07,27.4
755,2014-08,23.5
756,2014-09,21.1
757,2014-10,14.0
758,2014-11,5.2
759,2014-12,3.0
760,2015-01,1.3
761,2015-02,6.6
762,2015-03,9.8
763,2015-04,11.3
764,2015-05,15.5
765,2015-06,25.3
766,2015-07,25.2
767,2015-08,25.3
768,2015-09,21.6
769,2015-10,15.9
770,2015-11,4.3
771,2015-12,-0.3
772,2016-01,-0.8
773,2016-02,2.9
774,2016-03,8.4
775,2016-04,12.9
776,2016-05,16.5
777,2016-06,25.3
778,2016-07,28.4
779,2016-08,26.8
780,2016-09,19.6
781,2016-10,14.6
782,2016-11,8.4
783,2016-12,-1.3
784,2017-01,-2.6
785,2017-02,4.5
786,2017-03,10.1
787,2017-04,10.2
788,2017-05,16.9
789,2017-06,24.4
790,2017-07,29.6
791,2017-08,27.4
792,2017-09,19.4
793,2017-10,11.4
794,2017-11,8.8
795,2017-12,0.6
