,month,mean
290,1975-03,15.0
291,1975-04,17.0
292,1975-05,24.8
293,1975-06,30.3
294,1975-07,34.6
295,1975-08,33.3
296,1975-09,30.1
297,1975-10,22.7
298,1975-11,16.1
299,1975-12,12.7
300,1976-01,13.0
301,1976-02,15.9
302,1976-03,16.4
303,1976-04,20.4
304,1976-05,27.1
305,1976-06,31.1
306,1976-07,33.1
307,1976-08,32.6
308,1976-09,28.3
309,1976-10,23.3
310,1976-11,17.8
311,1976-12,13.1
312,1977-01,12.1
313,1977-02,16.5
314,1977-03,16.0
315,1977-04,23.1
316,1977-06,33.0
317,1977-07,35.0
318,1977-08,34.5
319,1977-09,30.9
320,1977-10,25.9
321,1977-11,18.8
322,1977-12,15.5
323,1978-01,13.7
324,1978-02,14.8
325,1978-03,18.7
326,1978-04,20.7
327,1978-06,32.7
328,1978-08,33.0
329,1978-09,30.2
330,1978-10,25.9
331,1978-11,16.4
332,1978-12,10.9
333,1979-01,10.1
334,1979-02,13.2
335,1979-03,15.8
336,1979-04,21.2
337,1979-05,25.7
338,1979-06,31.9
339,1979-07,34.3
340,1979-08,31.9
341,1979-09,32.3
342,1979-10,25.1
343,1979-11,14.6
344,1979-12,13.3
345,1980-01,13.7
346,1980-02,15.9
347,1980-03,15.9
348,1980-04,21.0
349,1980-05,24.4
350,1980-06,31.6
351,1980-07,35.3
352,1980-08,33.4
353,1980-09,30.7
354,1980-10,24.2
355,1980-11,17.8
356,1980-12,
357,1981-01,15.1
358,1981-02,16.3
359,1981-03,17.6
360,1981-09,31.8
361,1981-10,23.1
362,1981-11,18.9
363,1981-12,14.8
364,1982-01,12.2
365,1982-02,15.6
366,1982-03,16.9
367,1982-04,22.5
368,1982-05,26.9
369,1982-06,31.2
370,1982-07,34.3
371,1982-08,34.3
372,1982-09,30.4
373,1982-10,23.1
374,1982-11,16.5
375,1982-12,12.2
376,1983-01,13.3
377,1983-02,14.7
378,1983-03,16.8
379,1983-04,19.4
380,1983-05,26.2
381,1983-06,31.4
382,1983-07,35.3
383,1983-08,33.7
384,1983-09,32.8
385,1983-10,25.1
386,1983-11,16.9
387,1983-12,14.0
388,1984-01,14.1
389,1984-02,15.6
390,1984-03,19.8
391,1984-04,21.5
392,1984-05,30.6
393,1984-06,31.6
394,1984-07,33.2
395,1984-08,32.9
396,1984-09,30.8
397,1984-10,21.9
398,1984-11,16.6
399,1984-12,12.1
400,1985-01,12.4
401,1985-02,13.1
402,1985-03,17.1
403,1985-04,23.9
404,1985-05,27.0
405,1985-06,33.6
406,1985-07,34.9
407,1985-08,33.0
408,1985-09,27.9
409,1985-10,23.9
410,1985-11,16.3
411,1985-12,13.3
412,1986-01,14.4
413,1986-02,15.0
414,1986-03,18.7
415,1986-04,22.0
416,1986-05,25.9
417,1986-06,32.0
418,1986-07,32.0
419,1986-08,32.7
420,1986-09,26.9
421,1986-10,23.3
422,1986-11,16.3
423,1986-12,11.8
424,1987-01,12.4
425,1987-02,14.0
426,1987-03,15.7
427,1987-04,23.0
428,1987-05,26.1
429,1987-06,32.4
430,1987-07,33.9
431,1987-08,33.5
432,1987-09,30.5
433,1987-10,25.2
434,1987-11,15.7
435,1987-12,11.2
436,1988-01,11.4
437,1988-02,15.0
438,1988-03,17.6
439,1988-04,21.4
440,1988-05,26.0
441,1988-06,31.9
442,1988-07,34.2
443,1988-08,32.9
444,1988-09,28.8
445,1988-10,26.0
446,1988-11,16.0
447,1988-12,11.4
448,1989-01,10.4
449,1989-02,14.6
450,1989-03,19.8
451,1989-04,24.7
452,1989-05,27.0
453,1989-06,31.4
454,1989-07,34.8
455,1989-08,32.8
456,1989-09,30.7
457,1989-10,23.0
458,1989-11,17.1
459,1989-12,12.4
460,1990-01,11.1
461,1990-02,13.7
462,1990-03,18.0
463,1990-04,22.6
464,1990-05,26.0
465,1990-06,32.8
466,1990-07,32.7
467,1990-08,31.0
468,1990-09,29.9
469,1990-10,23.9
470,1990-11,17.1
471,1990-12,10.4
472,1991-01,12.3
473,1991-02,16.4
474,1991-03,14.7
475,1991-04,22.3
476,1991-05,25.0
477,1991-06,31.0
478,1991-07,35.1
479,1991-08,34.7
480,1991-09,31.4
481,1991-10,26.8
482,1991-11,17.5
483,1991-12,14.1
484,1992-01,13.6
485,1992-02,16.7
486,1992-03,18.2
487,1992-04,25.0
488,1992-05,28.4
489,1992-06,32.3
490,1992-07,33.8
491,1992-08,33.5
492,1992-09,32.5
493,1992-10,26.6
494,1992-11,16.4
495,1992-12,12.1
496,1993-01,14.6
497,1993-02,14.6
498,1993-03,18.7
499,1993-04,23.2
500,1993-05,28.7
501,1993-06,32.0
502,1993-07,33.8
503,1993-08,33.1
504,1993-09,31.1
505,1993-10,24.8
506,1993-11,16.3
507,1993-12,13.4
508,1994-01,13.8
509,1994-02,14.5
510,1994-03,18.3
511,1994-04,22.1
512,1994-05,25.7
513,1994-06,33.4
514,1994-07,34.4
515,1994-08,35.2
516,1994-09,30.5
517,1994-10,22.8
518,1994-11,14.4
519,1994-12,12.9
520,1995-01,12.5
521,1995-02,17.3
522,1995-03,17.9
523,1995-04,20.2
524,1995-05,24.6
525,1995-06,30.1
526,1995-07,34.7
527,1995-08,34.8
528,1995-09,31.8
529,1995-10,24.6
530,1995-11,19.2
531,1995-12,13.9
